,tweet_id,variable,value,account_name,user_id,text,links,replies,retweets,favorites,embbed_type,embbed_url,quote,hashtags,links_len,image_len,text_len
0,630733137094512640,genero,True,Mov. Brasil Livre,1523823530,Crise obriga funk ostentação a se adaptar.  Gênero que se consagrou na alta do consumo agora volta às raízes;... http://fb.me/2bN6pDAaq ,['http://fb.me/2bN6pDAaq'],1,9,8,,,,[],24,0,136
1,686902676475494404,genero,True,Mov. Brasil Livre,1523823530,Generoso esse Lula.pic.twitter.com/cXh3OP9nDg,[],5,86,74,image,https://pbs.twimg.com/media/CYheV_7WwAIVeJJ.png,,[],0,47,45
2,933420704401444865,genero,True,Mov. Brasil Livre,1523823530,A ideologia de gênero é um câncer para as crianças: http://youtu.be/CD8hh85C9AI?a  via @YouTube,['http://youtu.be/CD8hh85C9AI?a'],16,92,252,,,,[],31,0,95
3,933420704401444865,ideologia,True,Mov. Brasil Livre,1523823530,A ideologia de gênero é um câncer para as crianças: http://youtu.be/CD8hh85C9AI?a  via @YouTube,['http://youtu.be/CD8hh85C9AI?a'],16,92,252,,,,[],31,0,95
4,1017818936140861440,religiosa,True,Mov. Brasil Livre,1523823530,Atenção: o governo vai voltar atrás!https://www.oantagonista.com/brasil/urgente-ministro-diz-que-houve-erro-e-vai-cancelar-ato-contra-bancadas-religiosas/ …,['https://www.oantagonista.com/brasil/urgente-ministro-diz-que-houve-erro-e-vai-cancelar-ato-contra-bancadas-religiosas/'],4,25,87,,,,[],120,0,156
5,1017813359088095233,religiosa,True,Mov. Brasil Livre,1523823530,Governo @MichelTemer liberou 100 mil reais a uma ONG abortista que se diz católica. Absurdo total. https://www.oantagonista.com/brasil/exclusivo-governo-temer-decide-enfrentar-bancadas-religiosas/ …pic.twitter.com/2TwbtHmqWA,['https://www.oantagonista.com/brasil/exclusivo-governo-temer-decide-enfrentar-bancadas-religiosas/'],31,105,232,image,https://pbs.twimg.com/media/Dh__paAXkAElgR4.jpg,,[],99,47,224
6,727137667729756164,evangelico,True,Mov. Brasil Livre,1523823530,MBL se alia a ruralistas e líderes evangélicos por uma agenda liberalhttp://www1.folha.uol.com.br/poder/2016/05/1766785-mbl-ruralistas-e-evangelicos-se-unem-por-agenda-liberal.shtml …,['http://www1.folha.uol.com.br/poder/2016/05/1766785-mbl-ruralistas-e-evangelicos-se-unem-por-agenda-liberal.shtml'],12,37,72,,,,[],114,0,183
7,984532810168979456,crente,True,Mov. Brasil Livre,1523823530,A imprensa faz muito mais escândalo quando tem pichação fake em banheiro de universidade do que quando um CA comunista ficha aluno em judeu e crente.,[],6,144,493,,,,[],0,0,149
8,984529812214681607,crente,True,Mov. Brasil Livre,1523823530,Também tem foto com a turma da UNE. É a extrema-esquerda toda unida perseguindo judeus e crentes em universidades.pic.twitter.com/ulUdsISr7K,[],32,169,496,image,https://pbs.twimg.com/media/DanAijFWkAA-LdE.jpg,,[],0,47,140
9,984529812214681607,crentes,True,Mov. Brasil Livre,1523823530,Também tem foto com a turma da UNE. É a extrema-esquerda toda unida perseguindo judeus e crentes em universidades.pic.twitter.com/ulUdsISr7K,[],32,169,496,image,https://pbs.twimg.com/media/DanAijFWkAA-LdE.jpg,,[],0,47,140
10,984417919575773185,crente,True,Mov. Brasil Livre,1523823530,"O presidente do CA da USP  que classificava alunos como ""judeus""  ""crentes"" e posições políticas  disse que o CA não é tão petista assim. Beleza.pic.twitter.com/jkUEsk0uf5",[],80,441,1024,image,https://pbs.twimg.com/media/DalassRWsAEflMn.jpg,,[],0,47,171
11,984417919575773185,crentes,True,Mov. Brasil Livre,1523823530,"O presidente do CA da USP  que classificava alunos como ""judeus""  ""crentes"" e posições políticas  disse que o CA não é tão petista assim. Beleza.pic.twitter.com/jkUEsk0uf5",[],80,441,1024,image,https://pbs.twimg.com/media/DalassRWsAEflMn.jpg,,[],0,47,171
12,984417194892300288,crente,True,Mov. Brasil Livre,1523823530,"Os principais jornais estão dando muito foco para ""mapa ideológico"" e pouca atenção para a classificação como ""judeu"" e ""crente"". É um nazismo teen bizarro feito por lideranças da juventude petista.",[],7,61,245,,,,[],0,0,198
13,535249930781478912,bandeira,True,Mov. Brasil Livre,1523823530,Homenagem ao Dia da Bandeira http://fb.me/66peIu1PF ,['http://fb.me/66peIu1PF'],0,1,1,,,,[],24,0,52
14,533590972178128896,bandeira,True,Mov. Brasil Livre,1523823530,Nossa bandeira não é vermelha nem tem uma estrela apenas. #VemPraRua neste sábado com a bandeira do nosso país.... http://fb.me/3zVehUsJT ,['http://fb.me/3zVehUsJT'],0,2,1,,,,['#VemPraRua'],24,0,138
15,533587723781955584,bandeira,True,Mov. Brasil Livre,1523823530,Nossa bandeira não é vermelha nem tem uma estrela apenas. Vem pra rua hoje com a bandeira do Brasil!,[],0,2,0,,,,[],0,0,100
16,576097082643259392,bandeira,True,Mov. Brasil Livre,1523823530,Sem bolivarianismo  nem militarismo.   Nossa bandeira é a brasileira  nossa causa é a liberdade  nosso meio para... http://fb.me/3TvPL1mAH ,['http://fb.me/3TvPL1mAH'],0,1,2,,,,[],24,0,139
17,577913846997893120,bandeira,True,Mov. Brasil Livre,1523823530,A nossa bandeira jamais será vermelha!  12/04 vai ser maior!  Link do evento Oficial:... http://fb.me/4Pw1cqoHE ,['http://fb.me/4Pw1cqoHE'],1,18,12,,,,[],24,0,112
18,581591642072834048,bandeira,True,Mov. Brasil Livre,1523823530,Amanhã nos concentraremos às 16h em frente ao monumento às bandeiras para distribuir panfletos  debater idéiase... http://fb.me/1x9TV3cQA ,['http://fb.me/1x9TV3cQA'],2,5,6,,,,[],24,0,138
19,587328837681225728,bandeira,True,Mov. Brasil Livre,1523823530,A nossa bandeira jamais será vermelha! Salvador mais cedo. http://fb.me/7bbQq5Iy7 ,['http://fb.me/7bbQq5Iy7'],0,9,9,,,,[],24,0,82
20,591723930467115008,bandeira,True,Mov. Brasil Livre,1523823530,A Marcha pela Liberdade na rodovia dos Bandeirantes.pic.twitter.com/zHQRqdbFAt,[],9,45,48,image,https://pbs.twimg.com/media/CDY5x0xWMAAa4Wa.png,,[],0,47,78
21,591718383546200065,bandeira,True,Mov. Brasil Livre,1523823530,A Marcha pela liberdade já chegou ao posto BR da Bandeirantes encerrando seu primeiro dia.,[],3,16,17,,,,[],0,0,90
22,591681028047134721,bandeira,True,Mov. Brasil Livre,1523823530,Apoiadores do MBL nos dando força ainda na Grande São Paulo. A Marcha está na rodovia dos Bandeirantes rumo... http://fb.me/6wYfyyEIl ,['http://fb.me/6wYfyyEIl'],2,15,18,,,,[],24,0,134
23,591658877072109568,bandeira,True,Mov. Brasil Livre,1523823530,Iniciada a caminhada em São Paulo. Da praça Panamericana  entrando na rodovia dos Bandeirantes até o posto BR. Assim será o primeiro dia.,[],1,12,11,,,,[],0,0,137
24,591723583010922496,bandeira,True,Mov. Brasil Livre,1523823530,Marcha pela Liberdade pela rodovia dos Bandeirantes.  Primeiro dia já foi.  Ajude a marcha. http://www.kickante.com.br/campanhas/marcha-pela-liberdade-mbl … http://fb.me/7edAwn4gQ ,"['http://www.kickante.com.br/campanhas/marcha-pela-liberdade-mbl', 'http://fb.me/7edAwn4gQ']",0,11,12,,,,[],90,0,180
25,591661066779762688,bandeira,True,Mov. Brasil Livre,1523823530,A Marcha já entrou na rodovia dos Bandeirantes.,[],0,9,9,,,,[],0,0,47
26,592006500115226625,bandeira,True,Mov. Brasil Livre,1523823530,Estamos ao vivo via streaming direto da rodovia dos bandeirantes.  Acompanhe: http://www.marchapelaliberdade.com ,['http://www.marchapelaliberdade.com'],0,13,14,,,,[],36,0,113
27,601397159099936768,bandeira,True,Mov. Brasil Livre,1523823530,Marcha pela Liberdade com um bandeirão de 600m quadrados bloqueando uma faixa da BR entre Goiânia e Anápolis agora.,[],0,26,28,,,,[],0,0,115
28,602918976771854336,bandeira,True,Mov. Brasil Livre,1523823530,Bandeirão do Impeachment dando uma volta em Taguatinga  no Distrito Federal.  27/05 todos em Brasília pelo impeachment! #OcupaBrasília27,[],1,53,49,,,,['#OcupaBrasília27'],0,0,136
29,602907920565706753,bandeira,True,Mov. Brasil Livre,1523823530,Bandeirão monstro do IMPEACHMENT JÁ circulando pelas ruas de Taguatinga/DF  #OcupaBrasilia27pic.twitter.com/9oLgTTGwlQ,[],10,165,131,image,https://pbs.twimg.com/media/CF31RC-WYAEEug4.jpg,,['#OcupaBrasilia27'],0,47,118
30,602931074662957056,bandeira,True,Mov. Brasil Livre,1523823530,Mais fotos do Bandeirão do Impeachment dando uma volta em Taguatinga  no Distrito Federal.   27/05 todos em... http://fb.me/3QuxXNUEF ,['http://fb.me/3QuxXNUEF'],0,33,24,,,,[],24,0,134
31,602907202060292096,bandeira,True,Mov. Brasil Livre,1523823530,Bandeirão monstro do IMPEACHMENT JÁ circulando pelas ruas de Taguatinga/DF  #OcupaBrasilia27 http://fb.me/1IxhgD3XK ,['http://fb.me/1IxhgD3XK'],7,29,20,,,,['#OcupaBrasilia27'],24,0,116
32,610147603167055872,bandeira,True,Mov. Brasil Livre,1523823530,Bandeirão do Impeachment no monumento da Independência em São Paulo.  O Movimento Brasil Livre - São Paulo fez um... http://fb.me/7o7nV47LW ,['http://fb.me/7o7nV47LW'],4,32,19,,,,[],24,0,140
33,610147603167055872,movimento,True,Mov. Brasil Livre,1523823530,Bandeirão do Impeachment no monumento da Independência em São Paulo.  O Movimento Brasil Livre - São Paulo fez um... http://fb.me/7o7nV47LW ,['http://fb.me/7o7nV47LW'],4,32,19,,,,[],24,0,140
34,659504564840882176,bandeira,True,Mov. Brasil Livre,1523823530,Nossas bandeiras da cor do Brasil contra as bandeiras vermelhas.pic.twitter.com/hnsYPc0lqZ,[],10,172,187,image,https://pbs.twimg.com/media/CScH57sWcAAN3kA.jpg,,[],0,47,90
35,804006308873666560,bandeira,True,Mov. Brasil Livre,1523823530,Os invasores do MEC: 1. Bandeira do Juntos  coletivo do PSOL.  2. Bandeira da UNE.  3. CUT.pic.twitter.com/n4U1LF1kUx,[],8,101,112,image,https://pbs.twimg.com/media/CyhnW0kWgAA8d9r.jpg,,[],0,47,117
36,887040564885159936,bandeira,True,Mov. Brasil Livre,1523823530,Que farra!https://twitter.com/RBandeirantes/status/887038951239897089 …,['https://twitter.com/RBandeirantes/status/887038951239897089'],5,70,141,,,"Parlamentares visitam Lula com verba pública. Cada um deles ganha R$ 34 mil por mês, e ainda repassam o custo das passagens ao contribuinte. pic.twitter.com/jsHpfyaxQ2",[],61,0,71
37,908159902736142336,bandeira,True,Mov. Brasil Livre,1523823530,O cara usando uma bandeira LGBT como arma contra um membro do MBL  mas lembre-se: nós é que somos os fascistas e eles os tolerantes.pic.twitter.com/38xyYQuXvm,[],126,853,2151,image,https://pbs.twimg.com/media/DJpufqhXUAcU8sl.jpg,,[],0,47,158
38,908159902736142336,lgbt,True,Mov. Brasil Livre,1523823530,O cara usando uma bandeira LGBT como arma contra um membro do MBL  mas lembre-se: nós é que somos os fascistas e eles os tolerantes.pic.twitter.com/38xyYQuXvm,[],126,853,2151,image,https://pbs.twimg.com/media/DJpufqhXUAcU8sl.jpg,,[],0,47,158
39,981525514287448064,bandeira,True,Mov. Brasil Livre,1523823530,ATENÇÃO  BRASÍLIA! ALAMEDA DAS BANDEIRAS HOJE!pic.twitter.com/UY7YwA9auQ,[],4,111,352,image,https://pbs.twimg.com/media/DZ8UM36W4AA58_y.jpg,,[],0,47,72
40,995034913668820993,bandeira,True,Mov. Brasil Livre,1523823530,Destruir a cidade  pichar monumento  invadir prédio  incendiar ônibus  etc. Tudo pode.   Colocar bandeirão e tirar sem prejuízo material algum:pic.twitter.com/plzU2KsRTp,[],65,339,859,image,https://pbs.twimg.com/media/Dc8S-CZWkAA9pmx.jpg,,[],0,47,169
41,579035769806934016,gay,True,Mov. Brasil Livre,1523823530,Essa semana veio a público que policial gay na Venezuela não pode falar sobre sua orientação sexual. A Venezuela... http://fb.me/1VIwnedtN ,['http://fb.me/1VIwnedtN'],0,1,2,,,,[],24,0,139
42,635902917371895808,gay,True,Mov. Brasil Livre,1523823530,Petistas a favor de pena de morte para gays e intervenção militar para proteger Dilma?  https://www.youtube.com/watch?v=SvgLaHwIxzU&feature=youtu.be …,['https://www.youtube.com/watch?v=SvgLaHwIxzU&feature=youtu.be'],1,50,39,,,,[],62,0,150
43,635902917371895808,gays,True,Mov. Brasil Livre,1523823530,Petistas a favor de pena de morte para gays e intervenção militar para proteger Dilma?  https://www.youtube.com/watch?v=SvgLaHwIxzU&feature=youtu.be …,['https://www.youtube.com/watch?v=SvgLaHwIxzU&feature=youtu.be'],1,50,39,,,,[],62,0,150
